held_out_university,target_kind,pctl,model,frac,aug_rows,n,n_pos,base_rate,prec_top5,prec_top10,recall_top10,lift_top5,lift_top10,capture_top10,pr_auc,roc_auc,brier,layer,target,n_train,train_base_rate,lift_top10_ci_lo,lift_top10_ci_hi
6,severity_labour,75,logreg,0.2,3472,20047,5576,0.27814635606325133,0.9431704885343968,0.8743142144638404,0.31438307030129126,3.390914416005928,3.1433603044039833,0.31438307030129126,0.7444353651593454,0.8670922399392362,0.22723788450711693,M1,severity_labour,492911,0.06481900383639237,2.945369348015819,3.3756718828695265
6,occurrence,75,gbdt,0.0,0,20047,11827,0.5899635855739014,1.0,0.9995012468827931,0.1694428003720301,1.6950198697894647,1.6941744733456794,0.1694428003720301,0.9352658103577318,0.9026912316800788,0.14091976465625886,M1,occurrence,489439,0.27309429775722815,1.632301616044807,1.7592229603142346
6,occurrence,75,gbdt,0.05,1582,20047,11827,0.5899635855739014,1.0,0.999002493765586,0.16935824807643526,1.6950198697894647,1.693329076901894,0.16935824807643526,0.935051738841269,0.9024772485407528,0.14133836890265997,M1,occurrence,491021,0.2746725700122805,1.632301616044807,1.7564434114595449
6,occurrence,75,gbdt,0.1,3472,20047,11827,0.5899635855739014,1.0,0.9995012468827931,0.1694428003720301,1.6950198697894647,1.6941744733456794,0.1694428003720301,0.9349419896295754,0.9023271527868211,0.14213075452448923,M1,occurrence,492911,0.27627908486521907,1.632301616044807,1.7600585579385657
6,occurrence,75,gbdt,0.2,3472,20047,11827,0.5899635855739014,1.0,0.9995012468827931,0.1694428003720301,1.6950198697894647,1.6941744733456794,0.1694428003720301,0.9349419896295754,0.9023271527868211,0.14213075452448923,M1,occurrence,492911,0.27627908486521907,1.632301616044807,1.7600585579385657
6,occurrence,75,logreg,0.0,0,20047,11827,0.5899635855739014,0.9990029910269193,0.999002493765586,0.16935824807643526,1.6933299197697345,1.693329076901894,0.16935824807643526,0.9327177335358454,0.8986582363296322,0.14161103172432146,M1,occurrence,489439,0.27309429775722815,1.631903777290633,1.7601145986618218
6,occurrence,75,logreg,0.05,1582,20047,11827,0.5899635855739014,0.9990029910269193,0.999002493765586,0.16935824807643526,1.6933299197697345,1.693329076901894,0.16935824807643526,0.9326885671367632,0.8986319706013108,0.14194830058563662,M1,occurrence,491021,0.2746725700122805,1.6314909984735697,1.7601145986618218
6,occurrence,75,logreg,0.1,3472,20047,11827,0.5899635855739014,0.9990029910269193,0.999002493765586,0.16935824807643526,1.6933299197697345,1.693329076901894,0.16935824807643526,0.9326397715518683,0.8985702021663903,0.14198639042931974,M1,occurrence,492911,0.27627908486521907,1.6314909984735697,1.7601145986618218
6,occurrence,75,logreg,0.2,3472,20047,11827,0.5899635855739014,0.9990029910269193,0.999002493765586,0.16935824807643526,1.6933299197697345,1.693329076901894,0.16935824807643526,0.9326397715518683,0.8985702021663903,0.14198639042931974,M1,occurrence,492911,0.27627908486521907,1.6314909984735697,1.7601145986618218
7,severity_labour,75,gbdt,0.0,0,789,45,0.057034220532319393,0.325,0.24050632911392406,0.4222222222222222,5.698333333333333,4.216877637130802,0.4222222222222222,0.2678009321963126,0.852583632019116,0.16994806664175946,M1,severity_labour,513887,0.06807138534347046,3.181640256555367,6.102340243176104
7,severity_labour,75,gbdt,0.05,66,789,45,0.057034220532319393,0.275,0.27848101265822783,0.4888888888888889,4.821666666666667,4.882700421940928,0.4888888888888889,0.2632116916498099,0.8536439665471923,0.16851601081369796,M1,severity_labour,513953,0.06806264386043082,3.1363880288957686,6.163143854487718
7,severity_labour,75,gbdt,0.1,119,789,45,0.057034220532319393,0.325,0.27848101265822783,0.4888888888888889,5.698333333333333,4.882700421940928,0.4888888888888889,0.289075266681435,0.8579450418160095,0.16865484004795767,M1,severity_labour,514006,0.0680614623175605,3.3743069253443556,6.177279421741018
7,severity_labour,75,gbdt,0.2,189,789,45,0.057034220532319393,0.25,0.24050632911392406,0.4222222222222222,4.383333333333333,4.216877637130802,0.4222222222222222,0.27338311314169417,0.8597968936678615,0.16893982268457633,M1,severity_labour,514076,0.06798216606104934,3.154065546882119,6.106405410382173
7,severity_labour,75,logreg,0.0,0,789,45,0.057034220532319393,0.15,0.11392405063291139,0.2,2.63,1.9974683544303795,0.2,0.18465109378761257,0.7481780167264038,0.19177513571472865,M1,severity_labour,513887,0.06807138534347046,0.905553618820566,3.736091867469879
7,severity_labour,75,logreg,0.05,66,789,45,0.057034220532319393,0.15,0.11392405063291139,0.2,2.63,1.9974683544303795,0.2,0.18492891496069838,0.7482974910394266,0.1914278445340395,M1,severity_labour,513953,0.06806264386043082,0.9036285287564576,3.7430860943775097
7,severity_labour,75,logreg,0.1,119,789,45,0.057034220532319393,0.15,0.11392405063291139,0.2,2.63,1.9974683544303795,0.2,0.18474019667600994,0.7483870967741936,0.19177096862003276,M1,severity_labour,514006,0.0680614623175605,0.9036285287564576,3.736091867469879
7,severity_labour,75,logreg,0.2,189,789,45,0.057034220532319393,0.15,0.11392405063291139,0.2,2.63,1.9974683544303795,0.2,0.1841685995959711,0.7472819593787335,0.1920830717123452,M1,severity_labour,514076,0.06798216606104934,0.9036285287564576,3.7232319078947365
7,occurrence,75,gbdt,0.0,0,789,350,0.4435994930291508,0.925,0.9493670886075949,0.21428571428571427,2.0852142857142857,2.140144665461121,0.21428571428571427,0.8607710214428778,0.8933810608525871,0.14871631693552495,M1,occurrence,513887,0.28961814562345417,1.8388635975793854,2.516590636884396
7,occurrence,75,gbdt,0.05,66,789,350,0.4435994930291508,0.925,0.9367088607594937,0.21142857142857144,2.0852142857142857,2.111609403254973,0.21142857142857144,0.8565156660269887,0.8917279531402539,0.14897299990429394,M1,occurrence,513953,0.28959068241648556,1.799816558556217,2.5249171770070205
7,occurrence,75,gbdt,0.1,119,789,350,0.4435994930291508,0.925,0.9493670886075949,0.21428571428571427,2.0852142857142857,2.140144665461121,0.21428571428571427,0.8612231500358426,0.8932183534005858,0.14848001994877122,M1,occurrence,514006,0.2896016778014264,1.8388635975793854,2.497851058990042
7,occurrence,75,gbdt,0.2,189,789,350,0.4435994930291508,0.925,0.9493670886075949,0.21428571428571427,2.0852142857142857,2.140144665461121,0.21428571428571427,0.8628817677797705,0.893869183208591,0.14885914298323538,M1,occurrence,514076,0.2896400532217026,1.8388635975793854,2.546634829211883
7,occurrence,75,logreg,0.0,0,789,350,0.4435994930291508,0.925,0.9367088607594937,0.21142857142857144,2.0852142857142857,2.111609403254973,0.21142857142857144,0.8567479630212849,0.8861828831760494,0.15679233822199046,M1,occurrence,513887,0.28961814562345417,1.8405210529802054,2.533856953205437
7,occurrence,75,logreg,0.05,66,789,350,0.4435994930291508,0.925,0.9367088607594937,0.21142857142857144,2.0852142857142857,2.111609403254973,0.21142857142857144,0.8568002649589734,0.8861958997722095,0.15673381290632096,M1,occurrence,513953,0.28959068241648556,1.8405210529802054,2.533856953205437
7,occurrence,75,logreg,0.1,119,789,350,0.4435994930291508,0.925,0.9367088607594937,0.21142857142857144,2.0852142857142857,2.111609403254973,0.21142857142857144,0.8568068238158904,0.8862349495606898,0.156796114708347,M1,occurrence,514006,0.2896016778014264,1.8405210529802054,2.533856953205437
7,occurrence,75,logreg,0.2,189,789,350,0.4435994930291508,0.925,0.9367088607594937,0.21142857142857144,2.0852142857142857,2.111609403254973,0.21142857142857144,0.8568639147759428,0.8862935242434101,0.15687976478159646,M1,occurrence,514076,0.2896400532217026,1.8405210529802054,2.5348525254913894
10,severity_labour,75,gbdt,0.0,0,46123,3504,0.07597077380049,0.7238838318162115,0.512031216128333,0.6740867579908676,9.528451476843356,6.73984468649746,0.6740867579908676,0.647317878782006,0.9224065712968501,0.08411541806534127,M1,severity_labour,456212,0.06670802170920537,6.471594370776746,6.997751344415968
10,severity_labour,75,gbdt,0.05,3896,46123,3496,0.07579732454523773,0.7208495882097963,0.512031216128333,0.6756292906178489,9.510224701659164,6.7552676720500875,0.6756292906178489,0.6476928853392178,0.9249972313182967,0.09226738739762426,M1,severity_labour,460108,0.06671477131456093,6.4559166231489105,7.04128013347996
10,severity_labour,75,gbdt,0.1,7930,46123,3510,0.07610086074192919,0.7217165149544863,0.5157164535009755,0.6777777777777778,9.483683994087114,6.776749283426066,0.6777777777777778,0.6522364527286327,0.926948847184456,0.0964541802509317,M1,severity_labour,464142,0.06741902262669613,6.481103465888701,7.080656930220427
10,severity_labour,75,gbdt,0.2,10230,46123,3503,0.07594909264358346,0.7338534893801474,0.5239540429221765,0.6899800171281758,9.662439192315313,6.898753160633613,0.6899800171281758,0.6607729396252712,0.9281522320547663,0.09749897344874188,M1,severity_labour,466442,0.06757324597699178,6.604537716232464,7.1809611539939295
10,severity_labour,75,logreg,0.0,0,46123,3504,0.07597077380049,0.7009102730819246,0.5042271840450899,0.6638127853881278,9.226051519793836,6.637120550716804,0.6638127853881278,0.6025874522842716,0.9146750433730492,0.12705159712083475,M1,severity_labour,456212,0.06670802170920537,6.352951426240492,6.930242316791831
10,severity_labour,75,logreg,0.05,3896,46123,3496,0.07579732454523773,0.681837884698743,0.4992412746585736,0.6587528604118993,8.995540262002324,6.58652897914113,0.6587528604118993,0.5864017649065636,0.9108995952812752,0.1309431434639994,M1,severity_labour,460108,0.06671477131456093,6.290196579183635,6.888881603386507
10,severity_labour,75,logreg,0.1,7930,46123,3510,0.07610086074192919,0.6796705678370177,0.5007587253414264,0.6581196581196581,8.931181082719878,6.580197917071969,0.6581196581196581,0.583194244801655,0.9107790160473613,0.13201992499400655,M1,severity_labour,464142,0.06741902262669613,6.2803539506895,6.893325684790659
10,severity_labour,75,logreg,0.2,10230,46123,3503,0.07594909264358346,0.6801040312093628,0.5011922826793843,0.6600057093919498,8.954735435760616,6.5990555678050935,0.6600057093919498,0.5861664717916131,0.913233518551438,0.13271486347959785,M1,severity_labour,466442,0.06757324597699178,6.316789184049045,6.912418800387732
10,occurrence,75,gbdt,0.0,0,46123,14776,0.3203607744509247,0.9969657563935848,0.9733362237155864,0.30387114239306984,3.112009446544485,3.0382503144581747,0.30387114239306984,0.8476744920263858,0.9043102554014517,0.1361069657061549,M1,occurrence,456212,0.2836663656370284,2.8863609940957713,3.206179403612519
10,occurrence,75,gbdt,0.05,3896,46123,14776,0.3203607744509247,0.9956653662765497,0.9739865597225233,0.3040741743367623,3.107950303788123,3.040280325804138,0.3040741743367623,0.8485273652409164,0.9047524421391453,0.140652035408454,M1,occurrence,460108,0.28394637780694965,2.8886095435595283,3.2096084767673494
10,occurrence,75,gbdt,0.1,7930,46123,14776,0.3203607744509247,0.9960988296488946,0.9744201170604813,0.30420952896589065,3.1093033513735766,3.041633666701447,0.30420952896589065,0.8491035796225272,0.9052442042855122,0.1435400422299122,M1,occurrence,464142,0.28548590733008433,2.896006863615922,3.213018029907313
10,occurrence,75,gbdt,0.2,10230,46123,14776,0.3203607744509247,0.9960988296488946,0.9755040104053762,0.3045479155387114,3.1093033513735766,3.0450170189447188,0.3045479155387114,0.8502541253841865,0.9056718125606229,0.14335362380688432,M1,occurrence,466442,0.28621779342340525,2.8956145187104463,3.2173616346901515
10,occurrence,75,logreg,0.0,0,46123,14776,0.3203607744509247,0.9908972691807543,0.9709516583568177,0.3031266919328641,3.0930667803481273,3.030806939522977,0.3031266919328641,0.8400453358120669,0.8980244789582987,0.14142346858113258,M1,occurrence,456212,0.2836663656370284,2.879600642083921,3.1984787539470667
10,occurrence,75,logreg,0.05,3896,46123,14776,0.3203607744509247,0.9900303424360641,0.9692174290049859,0.30258527341635083,3.090360685177219,3.0253935759337414,0.30258527341635083,0.8381215507658017,0.8966936299461177,0.14346433944997902,M1,occurrence,460108,0.28394637780694965,2.8714588279282798,3.1896901397069968
10,occurrence,75,logreg,0.1,7930,46123,14776,0.3203607744509247,0.9900303424360641,0.9679167569911121,0.3021792095289659,3.090360685177219,3.0213335532418153,0.3021792095289659,0.8373207933278608,0.8958246844890374,0.1438921060124682,M1,occurrence,464142,0.28548590733008433,2.8718557969500487,3.1876523809358424
10,occurrence,75,logreg,0.2,10230,46123,14776,0.3203607744509247,0.9900303424360641,0.9679167569911121,0.3021792095289659,3.090360685177219,3.0213335532418153,0.3021792095289659,0.8379885773424162,0.8964628681581575,0.1436718817563119,M1,occurrence,466442,0.28621779342340525,2.8722208064287806,3.1887428572915906
11,severity_labour,75,gbdt,0.0,0,69112,1711,0.024756916309758074,0.3263888888888889,0.19053819444444445,0.7697253068381064,13.183745697772583,7.696362182609261,0.7697253068381064,0.4785036288601981,0.9123812615495606,0.06432174502612392,M1,severity_labour,427825,0.06861450359375913,7.332219338263424,8.04401373164226
11,severity_labour,75,gbdt,0.05,6000,69112,1734,0.025089709457113092,0.3315972222222222,0.19502314814814814,0.7773933102652826,13.216463219274637,7.773033341877055,0.7773933102652826,0.4815347994748516,0.9172933921356702,0.0636358431610623,M1,severity_labour,433825,0.06949345934420562,7.346296673456666,8.06534771754489
11,severity_labour,75,gbdt,0.1,8745,69112,1743,0.02521993286259984,0.3370949074074074,0.19675925925925927,0.7802639127940333,13.366209547183441,7.8017360447079325,0.7802639127940333,0.49128974445519336,0.9161893139084392,0.06143258618363306,M1,severity_labour,436570,0.06947568545708592,7.41817247719433,8.130574887500837
11,severity_labour,75,gbdt,0.2,14745,69112,1787,0.025856580622757263,0.3431712962962963,0.20413773148148148,0.7895914941242306,13.272106675786027,7.8950010621981805,0.7895914941242306,0.49534986271203396,0.9229028730209161,0.06064075842194817,M1,severity_labour,442570,0.06993018053641233,7.486433460403668,8.199512573117486
11,severity_labour,75,logreg,0.0,0,69112,1711,0.024756916309758074,0.3211805555555556,0.18952546296296297,0.7656341320864991,12.973366777063447,7.655455170249151,0.7656341320864991,0.4045115670324363,0.9138731134299698,0.12365434209838148,M1,severity_labour,427825,0.06861450359375913,7.225195871286946,7.972052508092792
11,severity_labour,75,logreg,0.05,6000,69112,1734,0.025089709457113092,0.32407407407407407,0.1918402777777778,0.7647058823529411,12.916613268401042,7.646173747276689,0.7647058823529411,0.40738557954445015,0.9146937086135227,0.12260051758243407,M1,severity_labour,433825,0.06949345934420562,7.196390531059401,7.956684383030273
11,severity_labour,75,logreg,0.1,8745,69112,1743,0.02521993286259984,0.32523148148148145,0.19227430555555555,0.7624784853700516,12.895810756252521,7.62390235545356,0.7624784853700516,0.4073589235099095,0.9150514263388386,0.12141135793727711,M1,severity_labour,436570,0.06947568545708592,7.209934939259118,7.962218361620488
11,severity_labour,75,logreg,0.2,14745,69112,1787,0.025856580622757263,0.33101851851851855,0.19791666666666666,0.7655288192501399,12.802099525378766,7.654402163775415,0.7655288192501399,0.4113716034533384,0.9156566330541306,0.1205480654392162,M1,severity_labour,442570,0.06993018053641233,7.19638489527747,7.961049604457055
11,occurrence,75,gbdt,0.0,0,69112,17744,0.25674267855075816,0.9728009259259259,0.9317129629629629,0.3629395852119026,3.789011361169556,3.6289757831546607,0.3629395852119026,0.8239616808961212,0.9122771244749075,0.11022137519218911,M1,occurrence,427825,0.29171740781861744,3.4464263117034033,3.8502588559549085
11,occurrence,75,gbdt,0.05,6000,69112,17744,0.25674267855075816,0.9742476851851852,0.9338831018518519,0.3637849413886384,3.794646416733461,3.6374283665005183,0.3637849413886384,0.8245093736244676,0.9125952356510542,0.11084053130212113,M1,occurrence,433825,0.29383968189938336,3.4582070114553702,3.8489909270967013
11,occurrence,75,gbdt,0.1,8745,69112,17744,0.25674267855075816,0.9742476851851852,0.9338831018518519,0.3637849413886384,3.794646416733461,3.6374283665005183,0.3637849413886384,0.8243402289652498,0.9126119454019365,0.11047441925690639,M1,occurrence,436570,0.2942689603041895,3.4478408133092215,3.847381317813408
11,occurrence,75,gbdt,0.2,14745,69112,17744,0.25674267855075816,0.9748263888888888,0.9334490740740741,0.3636158701532913,3.7969004389590224,3.6357378498313464,0.3636158701532913,0.8251414097288895,0.9131834412634434,0.11004345583091253,M1,occurrence,442570,0.29499966107056513,3.4513271808193955,3.8481274528920144
11,occurrence,75,logreg,0.0,0,69112,17744,0.25674267855075816,0.9704861111111112,0.9291087962962963,0.36192515779981965,3.7799952722673082,3.6188326831396322,0.36192515779981965,0.8204943192133572,0.9118576264011767,0.11653676973423535,M1,occurrence,427825,0.29171740781861744,3.4342014458528842,3.823812730557994
11,occurrence,75,logreg,0.05,6000,69112,17744,0.25674267855075816,0.9713541666666666,0.9292534722222222,0.3619815148782687,3.783376305605651,3.619396188696023,0.3619815148782687,0.8203104719348818,0.9118178282190259,0.11708022618822157,M1,occurrence,433825,0.29383968189938336,3.433474460261587,3.82247557678531
11,occurrence,75,logreg,0.1,8745,69112,17744,0.25674267855075816,0.9713541666666666,0.9289641203703703,0.3618688007213706,3.783376305605651,3.6182691775832416,0.3618688007213706,0.820434220354191,0.9118592775731725,0.1168253003862139,M1,occurrence,436570,0.2942689603041895,3.433749235163077,3.8228098652284808
11,occurrence,75,logreg,0.2,14745,69112,17744,0.25674267855075816,0.9716435185185185,0.9292534722222222,0.3619815148782687,3.784503316718432,3.619396188696023,0.3619815148782687,0.8208180867712562,0.9119355288056379,0.11666520143725743,M1,occurrence,442570,0.29499966107056513,3.433199685360097,3.8229398451485874
